Tags,plainCocane,Joncrash,marisfredo,MommyGreen,RaguAndSalsa,CatJack0,Pain_Train821,milkerlover,Robur38
stats_minecraft:picked_up_minecraft:large_amethyst_bud,0,0,0,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:lava_bucket,0,0,0,9,0,0,0,0,6
stats_minecraft:picked_up_minecraft:lead,0,0,45,15,1,2,0,2,17
stats_minecraft:picked_up_minecraft:leather,98,17,268,639,16,153,1,44,27
stats_minecraft:picked_up_minecraft:leather_boots,0,0,0,2,0,3,0,0,2
stats_minecraft:picked_up_minecraft:leather_helmet,0,0,0,0,1,0,0,0,0
stats_minecraft:picked_up_minecraft:leather_horse_armor,0,0,1,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:leather_leggings,0,0,1,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:lectern,1,2,68,351,0,37,0,0,0
stats_minecraft:picked_up_minecraft:lever,0,0,41,32,0,0,0,4,41
stats_minecraft:picked_up_minecraft:light_blue_dye,0,0,0,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_blue_shulker_box,0,0,0,32,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_blue_stained_glass,0,0,0,7,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_blue_wool,0,0,0,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_gray_banner,0,0,2,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_gray_bed,0,0,2,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_gray_carpet,0,0,12,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_gray_dye,0,0,63,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:light_gray_glazed_terracotta,0,0,0,0,0,0,0,0,235
stats_minecraft:picked_up_minecraft:light_gray_shulker_box,0,0,0,36,0,0,0,0,7
stats_minecraft:picked_up_minecraft:light_gray_terracotta,0,0,0,0,0,0,0,0,346
stats_minecraft:picked_up_minecraft:light_gray_wool,0,15,140,88,36,0,0,0,41
stats_minecraft:picked_up_minecraft:lightning_rod,0,0,2,7,0,0,0,0,0
stats_minecraft:picked_up_minecraft:lilac,1,4,7,1,0,12,0,1,18
stats_minecraft:picked_up_minecraft:lily_of_the_valley,0,24,103,0,0,20,0,0,0
stats_minecraft:picked_up_minecraft:lily_pad,40,9,239,81,0,25,0,0,32
stats_minecraft:picked_up_minecraft:lime_bed,0,0,0,5,4,0,1,0,0
stats_minecraft:picked_up_minecraft:lime_carpet,0,0,3,1,0,0,0,0,0
stats_minecraft:picked_up_minecraft:lime_shulker_box,0,0,0,16,0,0,0,1,0
stats_minecraft:picked_up_minecraft:loom,0,1,29,1,0,20,0,0,0
stats_minecraft:picked_up_minecraft:magenta_stained_glass,0,0,32,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:magma_block,0,6,2,630,0,0,0,2431,3
stats_minecraft:picked_up_minecraft:magma_cream,0,0,0,3,0,0,0,0,0
stats_minecraft:picked_up_minecraft:medium_amethyst_bud,0,0,0,7,0,0,0,0,0
stats_minecraft:picked_up_minecraft:melon,0,0,0,0,0,0,0,0,4
stats_minecraft:picked_up_minecraft:melon_seeds,4,0,2,4,0,0,6,0,0
stats_minecraft:picked_up_minecraft:melon_slice,0,0,11,55,0,77,0,0,52
stats_minecraft:picked_up_minecraft:milk_bucket,0,0,4,0,0,0,0,0,2
stats_minecraft:picked_up_minecraft:minecart,0,2,2,80,0,0,0,3,4
stats_minecraft:picked_up_minecraft:moss_block,0,0,0,46,0,197,0,0,0
stats_minecraft:picked_up_minecraft:moss_carpet,0,0,0,12,0,39,0,0,0
stats_minecraft:picked_up_minecraft:mossy_cobblestone,0,0,108,2,2,0,2,0,0
stats_minecraft:picked_up_minecraft:mossy_cobblestone_stairs,0,0,4,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:mossy_cobblestone_wall,0,0,12,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:mossy_stone_bricks,4,0,5,14,0,0,1,4,0
stats_minecraft:picked_up_minecraft:music_disc_13,0,5,4,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:music_disc_cat,0,7,2,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:mutton,14,9,222,252,16,42,10,0,0
stats_minecraft:picked_up_minecraft:name_tag,0,0,2,1,0,0,0,0,0
stats_minecraft:picked_up_minecraft:nautilus_shell,0,0,0,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:nether_brick,0,0,0,949,0,0,0,2,23
stats_minecraft:picked_up_minecraft:nether_brick_fence,0,0,0,85,0,0,0,0,29
stats_minecraft:picked_up_minecraft:nether_brick_stairs,0,0,0,0,0,0,0,0,10
stats_minecraft:picked_up_minecraft:nether_brick_wall,0,0,0,0,0,0,0,0,63
stats_minecraft:picked_up_minecraft:nether_bricks,0,0,0,410,0,1,0,0,482
stats_minecraft:picked_up_minecraft:nether_gold_ore,0,0,0,10,0,0,0,0,30
stats_minecraft:picked_up_minecraft:nether_quartz_ore,0,0,0,292,0,0,0,0,81
stats_minecraft:picked_up_minecraft:nether_star,0,0,0,1,0,0,0,0,0
stats_minecraft:picked_up_minecraft:nether_wart,0,0,0,901,75,0,0,0,271
stats_minecraft:picked_up_minecraft:nether_wart_block,0,0,0,6,0,0,0,13,26
stats_minecraft:picked_up_minecraft:netherite_axe,0,0,0,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:netherite_boots,0,0,0,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:netherite_helmet,0,0,0,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:netherite_ingot,0,0,1,1,0,0,0,0,0
stats_minecraft:picked_up_minecraft:netherite_leggings,0,0,0,0,0,0,0,2,0
stats_minecraft:picked_up_minecraft:netherite_pickaxe,1,1,0,4,0,0,0,7,8
stats_minecraft:picked_up_minecraft:netherite_scrap,0,0,0,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:netherite_shovel,0,0,0,1,0,0,0,0,0
stats_minecraft:picked_up_minecraft:netherite_sword,0,0,0,1,0,0,0,6,3
stats_minecraft:picked_up_minecraft:netherrack,108,3,4361,14008,0,9,0,8320,33061
stats_minecraft:picked_up_minecraft:note_block,0,1,10,0,0,0,0,0,3
stats_minecraft:picked_up_minecraft:oak_boat,16,7,15,21,1,26,0,0,98
stats_minecraft:picked_up_minecraft:oak_button,0,0,1,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:oak_door,1,0,0,1,0,0,0,1,1
stats_minecraft:picked_up_minecraft:oak_fence,6,272,726,28,0,6,1,16,10
stats_minecraft:picked_up_minecraft:oak_fence_gate,0,0,5,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:oak_leaves,125,0,454,1037,0,245,0,0,2
stats_minecraft:picked_up_minecraft:oak_log,37,87,1501,585,26,323,0,33,825
stats_minecraft:picked_up_minecraft:oak_planks,0,413,1462,325,0,98,0,123,105
stats_minecraft:picked_up_minecraft:oak_sapling,21,28,220,103,6,100,0,35,114
stats_minecraft:picked_up_minecraft:oak_sign,0,0,9,9,0,3,0,11,19
stats_minecraft:picked_up_minecraft:oak_slab,0,0,200,109,0,0,0,0,54
stats_minecraft:picked_up_minecraft:oak_stairs,0,0,304,13,0,0,0,0,1
stats_minecraft:picked_up_minecraft:oak_trapdoor,0,0,50,2,0,0,0,6,0
stats_minecraft:picked_up_minecraft:oak_wood,0,0,0,0,0,32,0,0,0
stats_minecraft:picked_up_minecraft:observer,0,0,0,101,0,0,0,0,28
stats_minecraft:picked_up_minecraft:obsidian,2,7,44,2079,0,44,0,73,296
stats_minecraft:picked_up_minecraft:orange_bed,0,0,0,0,0,1,0,0,0
stats_minecraft:picked_up_minecraft:orange_shulker_box,0,0,0,18,0,0,0,0,0
stats_minecraft:picked_up_minecraft:orange_terracotta,0,10,135,3,0,7,0,0,297
stats_minecraft:picked_up_minecraft:orange_tulip,0,7,48,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:oxeye_daisy,1,5,26,4,0,10,0,0,24
stats_minecraft:picked_up_minecraft:oxidized_copper,0,0,0,0,0,1,0,0,0
stats_minecraft:picked_up_minecraft:oxidized_cut_copper,0,0,2,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:oxidized_cut_copper_slab,0,1,0,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:packed_ice,0,0,0,556,0,0,0,0,8524
stats_minecraft:picked_up_minecraft:painting,0,0,29,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:paper,27,0,25,20,6,0,24,0,0
stats_minecraft:picked_up_minecraft:peony,1,1,6,35,0,7,0,0,4
stats_minecraft:picked_up_minecraft:phantom_membrane,0,0,0,0,0,0,0,0,4
stats_minecraft:picked_up_minecraft:pink_shulker_box,0,0,0,8,0,0,0,0,0
stats_minecraft:picked_up_minecraft:pink_wool,0,32,59,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:piston,0,0,3,33,0,0,0,3,18
stats_minecraft:picked_up_minecraft:pointed_dripstone,0,2,71,2,0,5,0,4,2
stats_minecraft:picked_up_minecraft:poisonous_potato,0,0,1,1,0,1,0,0,0
stats_minecraft:picked_up_minecraft:polished_andesite,0,12,450,0,0,30,0,2,7
stats_minecraft:picked_up_minecraft:polished_andesite_slab,0,39,219,0,0,0,0,0,70
stats_minecraft:picked_up_minecraft:polished_andesite_stairs,0,7,209,0,0,0,0,0,2
stats_minecraft:picked_up_minecraft:polished_blackstone_brick_stairs,0,0,0,60,0,0,0,0,0
stats_minecraft:picked_up_minecraft:polished_blackstone_bricks,0,0,0,14,0,0,0,0,0
stats_minecraft:picked_up_minecraft:polished_deepslate,0,0,7,16,0,0,0,1595,2
stats_minecraft:picked_up_minecraft:polished_deepslate_slab,0,0,0,0,0,0,0,91,0
stats_minecraft:picked_up_minecraft:polished_deepslate_stairs,0,0,0,0,0,0,0,5,0
stats_minecraft:picked_up_minecraft:polished_deepslate_wall,0,0,0,0,0,0,0,2,0
stats_minecraft:picked_up_minecraft:polished_diorite,0,0,111,86,0,42,0,5,421
stats_minecraft:picked_up_minecraft:polished_diorite_stairs,0,0,10,60,0,0,0,0,45
stats_minecraft:picked_up_minecraft:polished_granite,0,0,0,6,0,6,0,0,26
stats_minecraft:picked_up_minecraft:polished_granite_slab,0,0,0,5,0,0,0,0,45
stats_minecraft:picked_up_minecraft:polished_granite_stairs,0,0,0,0,0,6,0,0,24
stats_minecraft:picked_up_minecraft:poppy,2,28,121,95,0,61,2,1,36
stats_minecraft:picked_up_minecraft:porkchop,9,14,275,121,1,31,0,11,47
stats_minecraft:picked_up_minecraft:potato,0,0,118,164,0,354,0,1,1
stats_minecraft:picked_up_minecraft:potion,0,2,1,39,0,1,0,19,45
stats_minecraft:picked_up_minecraft:powered_rail,0,0,3,1389,0,0,0,0,10
stats_minecraft:picked_up_minecraft:prismarine,0,0,0,4,0,0,0,0,17
stats_minecraft:picked_up_minecraft:prismarine_bricks,0,0,0,1,0,0,0,0,26
stats_minecraft:picked_up_minecraft:prismarine_crystals,0,0,0,0,0,8,0,0,18
stats_minecraft:picked_up_minecraft:prismarine_shard,0,0,0,0,0,0,0,0,52
stats_minecraft:picked_up_minecraft:pufferfish,0,0,0,0,0,6,0,0,20
stats_minecraft:picked_up_minecraft:pumpkin,8,4,103,90,0,15,0,0,12
stats_minecraft:picked_up_minecraft:pumpkin_pie,0,0,0,6,6,0,0,0,0
stats_minecraft:picked_up_minecraft:pumpkin_seeds,4,26,170,121,0,6,4,0,20
stats_minecraft:picked_up_minecraft:purple_bed,0,0,0,14,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purple_dye,0,0,0,0,0,0,0,0,8
stats_minecraft:picked_up_minecraft:purple_shulker_box,0,0,0,47,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purple_stained_glass,0,0,44,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purple_wool,0,0,8,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purpur_block,1,0,0,105,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purpur_pillar,0,0,0,26,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purpur_slab,1,0,0,9,0,0,0,0,0
stats_minecraft:picked_up_minecraft:purpur_stairs,0,0,0,9,0,0,0,0,0
stats_minecraft:picked_up_minecraft:quartz,9,0,502,420,0,13,0,1486,1031
stats_minecraft:picked_up_minecraft:quartz_block,0,0,20,0,0,0,0,100,0
stats_minecraft:picked_up_minecraft:quartz_bricks,0,0,19,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:quartz_pillar,0,0,0,0,0,0,0,2,0
stats_minecraft:picked_up_minecraft:quartz_slab,0,0,18,12,0,0,0,370,1
stats_minecraft:picked_up_minecraft:quartz_stairs,0,0,43,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:rabbit,0,2,0,3,1,81,0,0,0
stats_minecraft:picked_up_minecraft:rabbit_foot,0,0,0,0,0,16,0,0,0
stats_minecraft:picked_up_minecraft:rabbit_hide,0,1,1,4,1,99,0,0,0
stats_minecraft:picked_up_minecraft:rail,0,45,272,306,0,47,0,74,18
stats_minecraft:picked_up_minecraft:raw_copper,191,57,814,842,39,263,4,361,275
stats_minecraft:picked_up_minecraft:raw_gold,15,31,149,192,0,60,0,39,38
stats_minecraft:picked_up_minecraft:raw_iron,92,232,1188,1323,15,507,17,405,602
stats_minecraft:picked_up_minecraft:red_carpet,0,0,0,0,0,0,0,0,8
stats_minecraft:picked_up_minecraft:red_dye,0,0,44,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:red_mushroom,0,0,60,0,0,0,0,18,1
stats_minecraft:picked_up_minecraft:red_shulker_box,0,0,0,60,0,0,0,0,0
stats_minecraft:picked_up_minecraft:red_stained_glass,0,0,23,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:red_tulip,0,0,2,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:red_wool,0,4,103,0,0,0,0,0,59
stats_minecraft:picked_up_minecraft:redstone,154,97,1838,2280,0,282,106,1183,1086
stats_minecraft:picked_up_minecraft:redstone_block,0,0,31,127,0,1,0,0,9
stats_minecraft:picked_up_minecraft:redstone_ore,0,0,0,57,0,0,0,0,4
stats_minecraft:picked_up_minecraft:redstone_torch,0,0,2,87,0,0,0,2,11
stats_minecraft:picked_up_minecraft:repeater,0,0,0,74,0,0,0,0,16
stats_minecraft:picked_up_minecraft:rose_bush,0,2,25,134,0,22,0,0,2
stats_minecraft:picked_up_minecraft:rotten_flesh,540,27,121,3853,18,128,61,6541,543
stats_minecraft:picked_up_minecraft:saddle,0,1,7,4,0,1,0,5,5
stats_minecraft:picked_up_minecraft:salmon,0,72,44,124,1,29,0,0,44
stats_minecraft:picked_up_minecraft:sand,26,237,1059,30280,40,13162,22,0,30701
stats_minecraft:picked_up_minecraft:sandstone,0,87,1429,1217,0,1215,0,1,399
stats_minecraft:picked_up_minecraft:sandstone_slab,0,0,0,0,0,10,0,0,0
stats_minecraft:picked_up_minecraft:sandstone_stairs,0,0,0,3,0,22,0,0,0
stats_minecraft:picked_up_minecraft:sandstone_wall,0,0,42,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:scaffolding,96,1,32,647,0,1026,2,0,0
stats_minecraft:picked_up_minecraft:sea_lantern,0,0,0,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:sea_pickle,0,0,0,5,0,0,0,0,0
stats_minecraft:picked_up_minecraft:seagrass,0,0,18,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:shears,0,0,9,8,0,0,0,0,0
stats_minecraft:picked_up_minecraft:shield,9,5,8,1,0,0,5,17,18
stats_minecraft:picked_up_minecraft:shroomlight,0,0,0,4,0,0,0,0,0
stats_minecraft:picked_up_minecraft:shulker_box,0,0,0,146,0,0,0,5,67
stats_minecraft:picked_up_minecraft:shulker_shell,0,0,0,66,0,0,0,0,0
stats_minecraft:picked_up_minecraft:slime_ball,0,0,0,82,0,0,0,0,18
stats_minecraft:picked_up_minecraft:slime_block,0,0,0,87,0,0,0,0,10
stats_minecraft:picked_up_minecraft:small_amethyst_bud,0,0,0,3,0,0,0,0,0
stats_minecraft:picked_up_minecraft:smithing_table,0,2,4,3,0,0,0,1,0
stats_minecraft:picked_up_minecraft:smoker,0,0,17,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:smooth_basalt,0,41,39,21,4,6,0,0,0
stats_minecraft:picked_up_minecraft:smooth_quartz_slab,0,0,0,50,0,0,0,169,1
stats_minecraft:picked_up_minecraft:smooth_sandstone,1,10,938,98,0,1021,2,0,0
stats_minecraft:picked_up_minecraft:smooth_sandstone_slab,0,0,18,7,0,15,0,0,0
stats_minecraft:picked_up_minecraft:smooth_sandstone_stairs,0,0,201,4,0,209,0,0,0
stats_minecraft:picked_up_minecraft:smooth_stone,0,0,83,1175,0,0,0,0,0
stats_minecraft:picked_up_minecraft:smooth_stone_slab,0,0,29,37,0,0,0,0,0
stats_minecraft:picked_up_minecraft:snow_block,0,0,388,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:snowball,0,0,32,0,0,0,0,0,846
stats_minecraft:picked_up_minecraft:soul_sand,6,0,0,190,0,3,0,19,56
stats_minecraft:picked_up_minecraft:soul_soil,6,11,0,99,0,0,0,6,60
stats_minecraft:picked_up_minecraft:spectral_arrow,0,0,0,230,0,0,0,0,0
stats_minecraft:picked_up_minecraft:spider_eye,0,9,16,171,0,16,1,34,8
stats_minecraft:picked_up_minecraft:splash_potion,0,0,1,3,0,0,0,2,10
stats_minecraft:picked_up_minecraft:sponge,0,0,0,0,0,0,0,0,778
stats_minecraft:picked_up_minecraft:spruce_boat,25,19,26,68,4,6,8,61,92
stats_minecraft:picked_up_minecraft:spruce_button,0,0,0,1,0,0,0,6,0
stats_minecraft:picked_up_minecraft:spruce_door,0,0,32,3,1,0,0,0,0
stats_minecraft:picked_up_minecraft:spruce_fence,0,0,28,1,0,80,0,0,1
stats_minecraft:picked_up_minecraft:spruce_fence_gate,0,0,17,4,0,4,0,0,0
stats_minecraft:picked_up_minecraft:spruce_leaves,0,3,25,87,0,0,0,0,0
stats_minecraft:picked_up_minecraft:spruce_log,1091,1,1108,7963,89,1546,0,62,659
stats_minecraft:picked_up_minecraft:spruce_planks,4,1,117,371,80,268,4,163,284
stats_minecraft:picked_up_minecraft:spruce_sapling,84,22,106,446,8,120,3,6,77
stats_minecraft:picked_up_minecraft:spruce_sign,0,0,10,39,0,4,0,1,5
stats_minecraft:picked_up_minecraft:spruce_slab,0,0,409,246,0,384,0,0,0
stats_minecraft:picked_up_minecraft:spruce_stairs,0,0,270,10,0,42,0,2,0
stats_minecraft:picked_up_minecraft:spruce_trapdoor,0,1,271,60,0,4,0,0,0
stats_minecraft:picked_up_minecraft:spruce_wood,4,0,169,393,0,0,1,0,0
stats_minecraft:picked_up_minecraft:spyglass,6,0,0,4,2,0,1,0,0
stats_minecraft:picked_up_minecraft:stick,144,56,274,694,107,312,77,491,508
stats_minecraft:picked_up_minecraft:sticky_piston,0,0,0,48,0,0,0,0,9
stats_minecraft:picked_up_minecraft:stone,0,0,628,9062,0,31,0,0,2585
stats_minecraft:picked_up_minecraft:stone_axe,0,8,8,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stone_brick_slab,0,0,97,8,0,33,0,6,28
stats_minecraft:picked_up_minecraft:stone_brick_stairs,0,0,10,6,0,48,0,0,168
stats_minecraft:picked_up_minecraft:stone_brick_wall,0,0,7,0,0,0,0,0,51
stats_minecraft:picked_up_minecraft:stone_bricks,5,3,158,58,0,101,2,22,2448
stats_minecraft:picked_up_minecraft:stone_button,0,0,0,37,0,0,0,4,1
stats_minecraft:picked_up_minecraft:stone_hoe,0,0,0,0,0,1,0,0,6
stats_minecraft:picked_up_minecraft:stone_pickaxe,0,2,8,1,0,2,0,0,6
stats_minecraft:picked_up_minecraft:stone_pressure_plate,0,0,1,4,0,6,0,0,1
stats_minecraft:picked_up_minecraft:stone_shovel,0,11,8,16,0,0,0,0,2
stats_minecraft:picked_up_minecraft:stone_slab,0,0,1,48,0,6,0,3,2
stats_minecraft:picked_up_minecraft:stone_stairs,0,0,0,12,0,0,0,0,1
stats_minecraft:picked_up_minecraft:stone_sword,0,6,8,10,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stonecutter,0,1,1,7,0,0,0,13,10
stats_minecraft:picked_up_minecraft:string,100,207,636,232,9,87,32,30,18
stats_minecraft:picked_up_minecraft:stripped_acacia_log,0,22,78,0,0,4,0,0,194
stats_minecraft:picked_up_minecraft:stripped_acacia_wood,0,0,7,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stripped_birch_log,0,1,66,0,0,14,0,0,0
stats_minecraft:picked_up_minecraft:stripped_birch_wood,0,0,14,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stripped_dark_oak_log,0,0,146,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stripped_dark_oak_wood,0,0,3,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stripped_jungle_log,0,0,27,0,0,33,0,0,0
stats_minecraft:picked_up_minecraft:stripped_oak_log,0,8,189,1,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stripped_oak_wood,0,0,2,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:stripped_spruce_log,2,2,200,25,0,3,0,0,0
stats_minecraft:picked_up_minecraft:stripped_spruce_wood,0,0,23,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:sugar,90,0,0,27,0,0,60,23,1
stats_minecraft:picked_up_minecraft:sugar_cane,315,21,1264,1806,68,4421,31,134,444
stats_minecraft:picked_up_minecraft:sunflower,0,0,0,1,0,2,0,0,128
stats_minecraft:picked_up_minecraft:sweet_berries,18,0,0,7,0,14,0,0,12
stats_minecraft:picked_up_minecraft:terracotta,0,0,64,2,0,1,0,0,163
stats_minecraft:picked_up_minecraft:tnt,0,0,0,65,0,57,0,0,17
stats_minecraft:picked_up_minecraft:torch,160,380,856,770,358,304,133,688,1764
stats_minecraft:picked_up_minecraft:totem_of_undying,6,1,0,16,2,2,4,33,5
stats_minecraft:picked_up_minecraft:trapped_chest,0,0,6,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:tripwire_hook,0,0,44,0,0,1,0,0,2
stats_minecraft:picked_up_minecraft:tropical_fish,0,0,0,0,0,0,0,0,5
stats_minecraft:picked_up_minecraft:tuff,9,14,178,184,0,99,13,128,56
stats_minecraft:picked_up_minecraft:vine,0,0,40,0,0,69,0,0,0
stats_minecraft:picked_up_minecraft:warped_fungus,0,0,0,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:warped_nylium,0,0,0,6,0,0,0,0,0
stats_minecraft:picked_up_minecraft:water_bucket,1,1,4,3,0,1,0,3,17
stats_minecraft:picked_up_minecraft:weathered_copper,0,0,0,0,0,1,0,0,0
stats_minecraft:picked_up_minecraft:weeping_vines,0,0,0,8,0,0,0,3,3
stats_minecraft:picked_up_minecraft:wet_sponge,0,0,0,0,0,0,0,0,837
stats_minecraft:picked_up_minecraft:wheat,351,1,670,2233,628,1353,4,263,585
stats_minecraft:picked_up_minecraft:wheat_seeds,983,324,2813,6212,1621,4301,4,385,1761
stats_minecraft:picked_up_minecraft:white_banner,1,7,58,143,0,10,0,86,27
stats_minecraft:picked_up_minecraft:white_bed,9,10,33,21,0,20,2,2,2
stats_minecraft:picked_up_minecraft:white_carpet,0,1,61,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:white_concrete,0,0,21,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:white_concrete_powder,0,0,35,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:white_dye,0,0,48,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:white_glazed_terracotta,0,0,16,0,0,0,0,0,390
stats_minecraft:picked_up_minecraft:white_shulker_box,0,0,0,24,0,0,0,5,1
stats_minecraft:picked_up_minecraft:white_stained_glass,0,0,0,11,0,0,0,0,0
stats_minecraft:picked_up_minecraft:white_terracotta,0,2,69,0,0,0,0,0,584
stats_minecraft:picked_up_minecraft:white_tulip,0,0,42,0,0,0,0,0,3
stats_minecraft:picked_up_minecraft:white_wool,9,58,292,151,7,61,31,7,57
stats_minecraft:picked_up_minecraft:wither_rose,0,0,0,2,0,0,0,0,0
stats_minecraft:picked_up_minecraft:wither_skeleton_skull,0,0,0,3,0,0,0,0,0
stats_minecraft:picked_up_minecraft:wooden_axe,0,0,0,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:wooden_pickaxe,0,0,1,0,0,0,0,1,0
stats_minecraft:picked_up_minecraft:wooden_sword,0,0,1,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:writable_book,0,0,1,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:yellow_bed,0,0,32,34,0,1,0,0,0
stats_minecraft:picked_up_minecraft:yellow_carpet,0,2,0,0,0,0,0,0,0
stats_minecraft:picked_up_minecraft:yellow_dye,0,0,20,0,0,0,0,4,0
stats_minecraft:picked_up_minecraft:yellow_shulker_box,0,0,0,34,0,0,0,0,11
stats_minecraft:picked_up_minecraft:yellow_stained_glass,1,0,28,6,0,0,0,0,6
stats_minecraft:picked_up_minecraft:yellow_terracotta,0,0,0,0,0,0,0,0,42
stats_minecraft:picked_up_minecraft:yellow_wool,0,2,49,10,0,0,0,0,0
stats_minecraft:used_minecraft:acacia_boat,0,8,8,14,0,0,0,2,44
stats_minecraft:used_minecraft:acacia_door,0,0,0,3,0,8,0,0,0
stats_minecraft:used_minecraft:acacia_fence,0,4,45,0,0,0,0,0,83
stats_minecraft:used_minecraft:acacia_fence_gate,0,0,23,0,0,0,0,0,0
stats_minecraft:used_minecraft:acacia_leaves,0,0,42,0,0,0,0,0,0
stats_minecraft:used_minecraft:acacia_log,0,7,163,0,0,22,0,0,103
stats_minecraft:used_minecraft:acacia_planks,0,1,566,0,0,0,0,681,13
stats_minecraft:used_minecraft:acacia_sapling,0,25,0,0,0,15,0,5,31
stats_minecraft:used_minecraft:acacia_sign,0,0,24,0,0,0,0,5,0
stats_minecraft:used_minecraft:acacia_slab,0,0,347,0,0,0,0,0,171
stats_minecraft:used_minecraft:acacia_stairs,0,0,669,0,0,0,0,0,60
stats_minecraft:used_minecraft:acacia_trapdoor,0,0,268,0,0,0,0,0,0
stats_minecraft:used_minecraft:acacia_wood,0,0,3,2,0,0,0,0,0
stats_minecraft:used_minecraft:amethyst_block,0,5,5,51,0,0,0,0,0
stats_minecraft:used_minecraft:andesite,0,9,207,125,0,297,11,0,16
stats_minecraft:used_minecraft:anvil,0,0,7,8,0,1,0,4,2
stats_minecraft:used_minecraft:apple,4,1,0,0,1,0,0,0,8
stats_minecraft:used_minecraft:armor_stand,0,0,4,0,0,0,0,0,0
stats_minecraft:used_minecraft:axolotl_bucket,0,0,0,0,0,1,0,0,1
stats_minecraft:used_minecraft:azalea,0,0,0,0,0,7,0,0,0
stats_minecraft:used_minecraft:azalea_leaves,0,0,0,0,0,1,0,0,0
stats_minecraft:used_minecraft:azure_bluet,0,1,2,0,0,0,0,0,0
stats_minecraft:used_minecraft:baked_potato,0,0,0,0,0,30,0,0,0
stats_minecraft:used_minecraft:bamboo,0,0,169,1425,0,425,0,0,0
stats_minecraft:used_minecraft:barrel,0,0,140,0,0,82,0,0,0
stats_minecraft:used_minecraft:basalt,0,0,0,1,0,0,0,0,12
stats_minecraft:used_minecraft:beacon,0,0,0,8,0,0,0,1,0
stats_minecraft:used_minecraft:bee_nest,0,0,2,12,0,0,0,0,0
stats_minecraft:used_minecraft:beef,0,0,0,0,0,3,0,0,0
stats_minecraft:used_minecraft:beehive,0,1,2,66,0,0,0,0,0
